"","subj_idx","stim","rt","response","group","arousal","valence","participant"
"8055",47,"1V0A",4.4667,"1","group1",3,2,95004
"8056",47,"1V0A",5.1895,"0","group1",3,2,95004
"8057",47,"1V0A",2.4146,"1","group1",2,2,95004
"8058",47,"1V0A",3.7562,"0","group1",2,2,95004
"8059",47,"1V0A",2.1225,"1","group1",2,2,95004
"8060",47,"1V0A",2.4021,"0","group1",2,2,95004
"8061",47,"1V0A",2.5555,"1","group1",3,3,95004
"8062",47,"1V0A",2.3383,"1","group1",3,3,95004
"8063",47,"1V0A",5.2888,"1","group1",3,3,95004
"8064",47,"1V0A",3.2727,"0","group1",3,3,95004
"11593",47,"1V1A",6.2404,"1","group1",3,2,95004
"11594",47,"1V1A",2.6905,"0","group1",3,2,95004
"11595",47,"1V1A",1.9317,"0","group1",3,2,95004
"11596",47,"1V1A",4.0164,"1","group1",3,2,95004
"11597",47,"1V1A",4.6857,"0","group1",4,3,95004
"11598",47,"1V1A",2.5829,"0","group1",4,3,95004
"11599",47,"1V1A",2.7489,"0","group1",4,3,95004
"11600",47,"1V1A",3.155,"0","group1",4,3,95004
"11601",47,"1V1A",3.1996,"1","group1",3,3,95004
"11602",47,"1V1A",5.9349,"1","group1",3,3,95004
"11603",47,"1V1A",4.516,"1","group1",3,3,95004
"11604",47,"1V1A",3.0799,"1","group1",3,3,95004
"11605",47,"1V1A",5.186,"0","group1",3,3,95004
"11606",47,"1V1A",2.9707,"0","group1",3,3,95004
"11607",47,"1V1A",2.7996,"0","group1",3,3,95004
"11608",47,"1V1A",3.8383,"0","group1",3,3,95004
"11609",47,"1V1A",2.8031,"0","group1",3,2,95004
"11610",47,"1V1A",2.7168,"0","group1",3,2,95004
"11611",47,"1V1A",3.3679,"0","group1",3,2,95004
"11612",47,"1V1A",8.5407,"0","group1",3,2,95004
"11613",47,"1V1A",5.6769,"0","group1",2,2,95004
"11614",47,"1V1A",4.4157,"1","group1",2,2,95004
"11615",47,"1V1A",4.1148,"1","group1",2,2,95004
"11616",47,"1V1A",2.5905,"0","group1",2,2,95004
"11617",47,"1V1A",6.1535,"0","group1",3,3,95004
"11618",47,"1V1A",2.0624,"1","group1",3,3,95004
"11619",47,"1V1A",1.9089,"0","group1",3,3,95004
"11620",47,"1V1A",2.507,"1","group1",3,3,95004
"15149",47,"1Vne1A",3.9483,"0","group1",3,2,95004
"15150",47,"1Vne1A",3.9357,"1","group1",3,2,95004
"15151",47,"1Vne1A",2.2489,"0","group1",3,2,95004
"15152",47,"1Vne1A",4.8897,"1","group1",3,2,95004
"15153",47,"1Vne1A",8.77751928722773,"0","group1",4,3,95004
"15154",47,"1Vne1A",6.0091,"0","group1",4,3,95004
"15155",47,"1Vne1A",3.899,"1","group1",4,3,95004
"15156",47,"1Vne1A",2.5868,"1","group1",4,3,95004
"15157",47,"1Vne1A",4.2554,"1","group1",3,3,95004
"15158",47,"1Vne1A",2.2688,"1","group1",3,3,95004
"15159",47,"1Vne1A",3.8527,"1","group1",3,3,95004
"15160",47,"1Vne1A",7.7526,"0","group1",3,3,95004
"15161",47,"1Vne1A",5.9038,"1","group1",3,3,95004
"15162",47,"1Vne1A",3.7692,"0","group1",3,3,95004
"15163",47,"1Vne1A",4.2465,"0","group1",3,3,95004
"15164",47,"1Vne1A",2.6905,"1","group1",3,3,95004
"15165",47,"1Vne1A",3.3242,"1","group1",3,2,95004
"15166",47,"1Vne1A",2.169,"1","group1",3,2,95004
"15167",47,"1Vne1A",3.3554,"1","group1",3,2,95004
"15168",47,"1Vne1A",6.0063,"1","group1",3,2,95004
"15169",47,"1Vne1A",5.8027,"0","group1",2,2,95004
"15170",47,"1Vne1A",5.3194,"0","group1",2,2,95004
"15171",47,"1Vne1A",4.7044,"0","group1",2,2,95004
"15172",47,"1Vne1A",1.9307,"0","group1",2,2,95004
"15173",47,"1Vne1A",3.6152,"1","group1",3,3,95004
"15174",47,"1Vne1A",2.299,"1","group1",3,3,95004
"15175",47,"1Vne1A",2.2997,"1","group1",3,3,95004
"15176",47,"1Vne1A",3.0549,"1","group1",3,3,95004
"953",48,"0V0A",2.715,"1","group2",3,3,80255
"954",48,"0V0A",2.0476,"0","group2",3,3,80255
"955",48,"0V0A",4.1722,"0","group2",3,3,80255
"956",48,"0V0A",2.3233,"1","group2",3,3,80255
"957",48,"0V0A",3.9251,"1","group2",4,4,80255
"958",48,"0V0A",1.4446,"1","group2",4,4,80255
"959",48,"0V0A",1.2334,"1","group2",4,4,80255
"960",48,"0V0A",1.908,"1","group2",4,4,80255
"961",48,"0V0A",1.633,"0","group2",3,4,80255
"962",48,"0V0A",1.7726,"0","group2",3,4,80255
"963",48,"0V0A",2.273,"0","group2",3,4,80255
"964",48,"0V0A",1.0326,"1","group2",3,4,80255
"965",48,"0V0A",2.2915,"1","group2",3,3,80255
"966",48,"0V0A",1.2068,"1","group2",3,3,80255
"967",48,"0V0A",2.8809,"0","group2",3,3,80255
"968",48,"0V0A",2.4491,"0","group2",3,3,80255
"969",48,"0V0A",2.0738,"0","group2",4,2,80255
"970",48,"0V0A",1.856,"1","group2",4,2,80255
"971",48,"0V0A",2.1053,"0","group2",4,2,80255
"972",48,"0V0A",2.2477,"0","group2",4,2,80255
"973",48,"0V0A",2.2997,"0","group2",3,3,80255
"974",48,"0V0A",1.7186,"1","group2",3,3,80255
"975",48,"0V0A",2.2255,"0","group2",3,3,80255
"976",48,"0V0A",1.4834,"1","group2",3,3,80255
"977",48,"0V0A",2.4251,"1","group2",4,4,80255
"978",48,"0V0A",1.9748,"0","group2",4,4,80255
"979",48,"0V0A",1.973,"1","group2",4,4,80255
"980",48,"0V0A",1.3249,"0","group2",4,4,80255
"4509",48,"0V1A",3.0822,"0","group2",3,3,80255
"4510",48,"0V1A",3.2068,"1","group2",3,3,80255
"4511",48,"0V1A",2.8248,"0","group2",3,3,80255
"4512",48,"0V1A",2.7118,"1","group2",3,3,80255
"4513",48,"0V1A",1.9316,"0","group2",4,4,80255
"4514",48,"0V1A",3.0485,"0","group2",4,4,80255
"4515",48,"0V1A",2.0408,"1","group2",4,4,80255
"4516",48,"0V1A",1.8982,"0","group2",4,4,80255
"4517",48,"0V1A",1.0444,"0","group2",3,4,80255
"4518",48,"0V1A",1.749,"1","group2",3,4,80255
"4519",48,"0V1A",2.5621,"1","group2",3,4,80255
"4520",48,"0V1A",1.5658,"1","group2",3,4,80255
"4521",48,"0V1A",2.9737,"0","group2",3,3,80255
"4522",48,"0V1A",2.1061,"0","group2",3,3,80255
"4523",48,"0V1A",1.242,"0","group2",3,3,80255
"4524",48,"0V1A",1.7817,"0","group2",3,3,80255
"4525",48,"0V1A",2.5039,"1","group2",4,2,80255
"4526",48,"0V1A",2.0065,"1","group2",4,2,80255
"4527",48,"0V1A",1.2182,"1","group2",4,2,80255
"4528",48,"0V1A",3.5362,"0","group2",4,2,80255
"4529",48,"0V1A",1.4129,"0","group2",3,3,80255
"4530",48,"0V1A",2.0564,"0","group2",3,3,80255
"4531",48,"0V1A",0.9889,"0","group2",3,3,80255
"4532",48,"0V1A",1.4748,"1","group2",3,3,80255
"4533",48,"0V1A",1.5901,"1","group2",4,4,80255
"4534",48,"0V1A",3.6445,"1","group2",4,4,80255
"4535",48,"0V1A",2.3501,"1","group2",4,4,80255
"4536",48,"0V1A",1.6883,"0","group2",4,4,80255
"8065",48,"1V0A",4.40505477990633,"1","group2",3,3,80255
"8066",48,"1V0A",2.1923,"0","group2",3,3,80255
"8067",48,"1V0A",1.5828,"1","group2",3,3,80255
"8068",48,"1V0A",3.1823,"1","group2",3,3,80255
"8069",48,"1V0A",4.40505477990633,"1","group2",4,4,80255
"8070",48,"1V0A",1.533,"0","group2",4,4,80255
"8071",48,"1V0A",2.7027,"0","group2",4,4,80255
"8072",48,"1V0A",1.6786,"1","group2",4,4,80255
"8073",48,"1V0A",1.9084,"1","group2",3,4,80255
"8074",48,"1V0A",1.5166,"0","group2",3,4,80255
"8075",48,"1V0A",1.1307,"1","group2",3,4,80255
"8076",48,"1V0A",1.889,"1","group2",3,4,80255
"8077",48,"1V0A",2.504,"1","group2",3,3,80255
"8078",48,"1V0A",1.7467,"1","group2",3,3,80255
"8079",48,"1V0A",0.9646,"1","group2",3,3,80255
"8080",48,"1V0A",2.0561,"1","group2",3,3,80255
"8081",48,"1V0A",1.5069,"1","group2",4,2,80255
"8082",48,"1V0A",2.3414,"1","group2",4,2,80255
"8083",48,"1V0A",0.5078,"1","group2",4,2,80255
"8084",48,"1V0A",2.0543,"1","group2",4,2,80255
"8085",48,"1V0A",2.3526,"1","group2",3,3,80255
"8086",48,"1V0A",2.4977,"1","group2",3,3,80255
"8087",48,"1V0A",2.6235,"1","group2",3,3,80255
"8088",48,"1V0A",2.2166,"1","group2",3,3,80255
"8089",48,"1V0A",2.6208,"0","group2",4,4,80255
"8090",48,"1V0A",2.0985,"1","group2",4,4,80255
"8091",48,"1V0A",1.974,"1","group2",4,4,80255
"8092",48,"1V0A",1.7752,"1","group2",4,4,80255
"11621",48,"1V1A",2.7156,"1","group2",3,3,80255
"11622",48,"1V1A",3.4544,"1","group2",3,3,80255
"11623",48,"1V1A",2.1137,"0","group2",3,3,80255
"11624",48,"1V1A",1.5064,"1","group2",3,3,80255
"11625",48,"1V1A",2.8314,"0","group2",4,4,80255
"11626",48,"1V1A",1.7311,"0","group2",4,4,80255
"11627",48,"1V1A",1.3509,"0","group2",4,4,80255
"11628",48,"1V1A",2.6641,"0","group2",4,4,80255
"11629",48,"1V1A",2.5002,"1","group2",3,4,80255
"11630",48,"1V1A",1.772,"1","group2",3,4,80255
"11631",48,"1V1A",1.8856,"1","group2",3,4,80255
"11632",48,"1V1A",2.5028,"1","group2",3,4,80255
"11633",48,"1V1A",2.0394,"0","group2",3,3,80255
"11634",48,"1V1A",1.6147,"1","group2",3,3,80255
"11635",48,"1V1A",1.6565,"1","group2",3,3,80255
"11636",48,"1V1A",2.1137,"1","group2",3,3,80255
"11637",48,"1V1A",2.503,"1","group2",4,2,80255
"11638",48,"1V1A",1.7505,"1","group2",4,2,80255
"11639",48,"1V1A",2.4376,"1","group2",4,2,80255
"11640",48,"1V1A",3.1473,"1","group2",4,2,80255
"11641",48,"1V1A",2.4214,"0","group2",3,3,80255
"11642",48,"1V1A",1.5522,"0","group2",3,3,80255
"11643",48,"1V1A",1.9872,"1","group2",3,3,80255
"11644",48,"1V1A",2.0069,"0","group2",3,3,80255
"11645",48,"1V1A",1.7516,"1","group2",4,4,80255
"11646",48,"1V1A",1.7352,"1","group2",4,4,80255
"11647",48,"1V1A",2.2829,"0","group2",4,4,80255
"11648",48,"1V1A",1.7735,"0","group2",4,4,80255
"15177",48,"1Vne1A",4.4026,"0","group2",3,3,80255
"15178",48,"1Vne1A",4.3672,"0","group2",3,3,80255
"15179",48,"1Vne1A",2.5534,"0","group2",3,3,80255
"15180",48,"1Vne1A",3.8034,"0","group2",3,3,80255
"15181",48,"1Vne1A",2.9839,"1","group2",4,4,80255
"15182",48,"1Vne1A",2.3905,"0","group2",4,4,80255
"15183",48,"1Vne1A",2.282,"1","group2",4,4,80255
"15184",48,"1Vne1A",1.4723,"1","group2",4,4,80255
"15185",48,"1Vne1A",1.6721,"0","group2",3,4,80255
"15186",48,"1Vne1A",2.1623,"1","group2",3,4,80255
"15187",48,"1Vne1A",2.2227,"1","group2",3,4,80255
"15188",48,"1Vne1A",2.3582,"1","group2",3,4,80255
"15189",48,"1Vne1A",1.5989,"1","group2",3,3,80255
"15190",48,"1Vne1A",2.2419,"1","group2",3,3,80255
"15191",48,"1Vne1A",2.0446,"1","group2",3,3,80255
"15192",48,"1Vne1A",2.1061,"1","group2",3,3,80255
"15193",48,"1Vne1A",3.807,"0","group2",4,2,80255
"15194",48,"1Vne1A",1.9017,"1","group2",4,2,80255
"15195",48,"1Vne1A",2.6157,"1","group2",4,2,80255
"15196",48,"1Vne1A",1.4064,"0","group2",4,2,80255
"15197",48,"1Vne1A",2.8289,"0","group2",3,3,80255
"15198",48,"1Vne1A",1.8478,"1","group2",3,3,80255
"15199",48,"1Vne1A",1.9563,"1","group2",3,3,80255
"15200",48,"1Vne1A",1.3641,"1","group2",3,3,80255
"15201",48,"1Vne1A",2.4611,"0","group2",4,4,80255
"15202",48,"1Vne1A",2.6748,"0","group2",4,4,80255
"15203",48,"1Vne1A",2.0486,"0","group2",4,4,80255
"15204",48,"1Vne1A",2.0244,"0","group2",4,4,80255
"981",49,"0V0A",10.0240565342413,"1","group4",4,2,95429
"982",49,"0V0A",2.855,"1","group4",4,2,95429
"983",49,"0V0A",4.6349,"1","group4",4,2,95429
"984",49,"0V0A",4.096,"0","group4",4,2,95429
"985",49,"0V0A",3.803,"1","group4",4,4,95429
"986",49,"0V0A",6.4279,"0","group4",4,4,95429
"987",49,"0V0A",4.8789,"1","group4",4,4,95429
"988",49,"0V0A",9.338,"1","group4",4,4,95429
"989",49,"0V0A",4.033,"0","group4",4,2,95429
"990",49,"0V0A",6.843,"0","group4",4,2,95429
"991",49,"0V0A",5.6099,"0","group4",4,2,95429
"992",49,"0V0A",2.335,"1","group4",4,2,95429
"993",49,"0V0A",4.2509,"1","group4",4,3,95429
"994",49,"0V0A",5.3679,"1","group4",4,3,95429
"995",49,"0V0A",1.81,"0","group4",4,3,95429
"996",49,"0V0A",2.2249,"1","group4",4,3,95429
"997",49,"0V0A",6.8499,"1","group4",4,4,95429
"998",49,"0V0A",7.898,"1","group4",4,4,95429
"999",49,"0V0A",5.824,"1","group4",4,4,95429
"1000",49,"0V0A",2.0769,"1","group4",4,4,95429
"1001",49,"0V0A",5.229,"1","group4",3,2,95429
"1002",49,"0V0A",2.1109,"0","group4",3,2,95429
"1003",49,"0V0A",2.494,"1","group4",3,2,95429
"1004",49,"0V0A",1.6649,"0","group4",3,2,95429
"1005",49,"0V0A",4.3659,"0","group4",3,3,95429
"1006",49,"0V0A",4.2439,"1","group4",3,3,95429
"1007",49,"0V0A",3.8289,"1","group4",3,3,95429
"1008",49,"0V0A",2.3989,"0","group4",3,3,95429
"4537",49,"0V1A",5.072,"1","group4",4,2,95429
"4538",49,"0V1A",7.2959,"1","group4",4,2,95429
"4539",49,"0V1A",3.076,"1","group4",4,2,95429
"4540",49,"0V1A",4.244,"0","group4",4,2,95429
"4541",49,"0V1A",6.295,"1","group4",4,4,95429
"4542",49,"0V1A",4.5779,"0","group4",4,4,95429
"4543",49,"0V1A",3.1509,"1","group4",4,4,95429
"4544",49,"0V1A",5.5119,"1","group4",4,4,95429
"4545",49,"0V1A",4.5789,"1","group4",4,2,95429
"4546",49,"0V1A",4.993,"0","group4",4,2,95429
"4547",49,"0V1A",2.4919,"0","group4",4,2,95429
"4548",49,"0V1A",2.544,"0","group4",4,2,95429
"4549",49,"0V1A",2.859,"1","group4",4,3,95429
"4550",49,"0V1A",2.5979,"0","group4",4,3,95429
"4551",49,"0V1A",3.648,"1","group4",4,3,95429
"4552",49,"0V1A",3.181,"0","group4",4,3,95429
"4553",49,"0V1A",4.4619,"0","group4",4,4,95429
"4554",49,"0V1A",3.4279,"0","group4",4,4,95429
"4555",49,"0V1A",1.9929,"0","group4",4,4,95429
"4556",49,"0V1A",2.567,"0","group4",4,4,95429
"4557",49,"0V1A",2.644,"0","group4",3,2,95429
"4558",49,"0V1A",1.6769,"1","group4",3,2,95429
"4559",49,"0V1A",6.5109,"0","group4",3,2,95429
"4560",49,"0V1A",3.0109,"0","group4",3,2,95429
"4561",49,"0V1A",5.4929,"0","group4",3,3,95429
"4562",49,"0V1A",2.0989,"0","group4",3,3,95429
"4563",49,"0V1A",2.777,"1","group4",3,3,95429
"4564",49,"0V1A",2.4429,"1","group4",3,3,95429
"8093",49,"1V0A",6.094,"1","group4",4,2,95429
"8094",49,"1V0A",9.5919,"0","group4",4,2,95429
"8095",49,"1V0A",4.4589,"1","group4",4,2,95429
"8096",49,"1V0A",4.244,"0","group4",4,2,95429
"8097",49,"1V0A",5.1099,"0","group4",4,4,95429
"8098",49,"1V0A",2.153,"0","group4",4,4,95429
"8099",49,"1V0A",3.314,"0","group4",4,4,95429
"8100",49,"1V0A",9.693,"0","group4",4,4,95429
"8101",49,"1V0A",3.0439,"0","group4",4,2,95429
"8102",49,"1V0A",4.274,"0","group4",4,2,95429
"8103",49,"1V0A",5.984,"0","group4",4,2,95429
"8104",49,"1V0A",2.527,"0","group4",4,2,95429
"8105",49,"1V0A",3.159,"0","group4",4,3,95429
"8106",49,"1V0A",2.912,"0","group4",4,3,95429
"8107",49,"1V0A",4.426,"0","group4",4,3,95429
"8108",49,"1V0A",4.36,"1","group4",4,3,95429
"8109",49,"1V0A",5.079,"0","group4",4,4,95429
"8110",49,"1V0A",1.7469,"0","group4",4,4,95429
"8111",49,"1V0A",1.46,"0","group4",4,4,95429
"8112",49,"1V0A",2.043,"0","group4",4,4,95429
"8113",49,"1V0A",4.4,"0","group4",3,2,95429
"8114",49,"1V0A",4.4269,"0","group4",3,2,95429
"8115",49,"1V0A",2.2269,"1","group4",3,2,95429
"8116",49,"1V0A",2.311,"0","group4",3,2,95429
"8117",49,"1V0A",5.227,"0","group4",3,3,95429
"8118",49,"1V0A",2.961,"0","group4",3,3,95429
"8119",49,"1V0A",3.7939,"0","group4",3,3,95429
"8120",49,"1V0A",0.979,"0","group4",3,3,95429
"11649",49,"1V1A",3.9099,"1","group4",4,2,95429
"11650",49,"1V1A",4.4919,"1","group4",4,2,95429
"11651",49,"1V1A",4.2519,"0","group4",4,2,95429
"11652",49,"1V1A",8.6759,"1","group4",4,2,95429
"11653",49,"1V1A",6.5119,"1","group4",4,4,95429
"11654",49,"1V1A",4.7609,"0","group4",4,4,95429
"11655",49,"1V1A",3.6269,"1","group4",4,4,95429
"11656",49,"1V1A",5.316,"0","group4",4,4,95429
"11657",49,"1V1A",5.527,"0","group4",4,2,95429
"11658",49,"1V1A",3.109,"0","group4",4,2,95429
"11659",49,"1V1A",2.692,"0","group4",4,2,95429
"11660",49,"1V1A",3.1669,"0","group4",4,2,95429
"11661",49,"1V1A",2.661,"0","group4",4,3,95429
"11662",49,"1V1A",3.392,"0","group4",4,3,95429
"11663",49,"1V1A",6.6839,"1","group4",4,3,95429
"11664",49,"1V1A",3.863,"1","group4",4,3,95429
"11665",49,"1V1A",5.11,"0","group4",4,4,95429
"11666",49,"1V1A",2.6769,"0","group4",4,4,95429
"11667",49,"1V1A",4.4149,"0","group4",4,4,95429
"11668",49,"1V1A",1.3939,"0","group4",4,4,95429
"11669",49,"1V1A",4.5989,"0","group4",3,2,95429
"11670",49,"1V1A",2.9589,"0","group4",3,2,95429
"11671",49,"1V1A",1.815,"0","group4",3,2,95429
"11672",49,"1V1A",3.1329,"0","group4",3,2,95429
"11673",49,"1V1A",7.01,"0","group4",3,3,95429
"11674",49,"1V1A",8.426,"1","group4",3,3,95429
"11675",49,"1V1A",4.126,"0","group4",3,3,95429
"11676",49,"1V1A",1.9769,"0","group4",3,3,95429
"15205",49,"1Vne1A",5.663,"0","group4",4,2,95429
"15206",49,"1Vne1A",3.0759,"0","group4",4,2,95429
"15207",49,"1Vne1A",3.2789,"0","group4",4,2,95429
"15208",49,"1Vne1A",2.647,"0","group4",4,2,95429
"15209",49,"1Vne1A",4.41,"0","group4",4,4,95429
"15210",49,"1Vne1A",6.1939,"0","group4",4,4,95429
"15211",49,"1Vne1A",5.096,"0","group4",4,4,95429
"15212",49,"1Vne1A",5.4449,"0","group4",4,4,95429
"15213",49,"1Vne1A",7.842,"0","group4",4,2,95429
"15214",49,"1Vne1A",4.2339,"0","group4",4,2,95429
"15215",49,"1Vne1A",4.5489,"0","group4",4,2,95429
"15216",49,"1Vne1A",8.614,"1","group4",4,2,95429
"15217",49,"1Vne1A",3.36,"0","group4",4,3,95429
"15218",49,"1Vne1A",1.5349,"0","group4",4,3,95429
"15219",49,"1Vne1A",1.8609,"0","group4",4,3,95429
"15220",49,"1Vne1A",3.079,"1","group4",4,3,95429
"15221",49,"1Vne1A",3.2429,"0","group4",4,4,95429
"15222",49,"1Vne1A",2.48,"0","group4",4,4,95429
"15223",49,"1Vne1A",10.0240565342413,"0","group4",4,4,95429
"15224",49,"1Vne1A",2.3299,"0","group4",4,4,95429
"15225",49,"1Vne1A",5.5159,"0","group4",3,2,95429
"15226",49,"1Vne1A",2.9639,"0","group4",3,2,95429
"15227",49,"1Vne1A",4.96,"1","group4",3,2,95429
"15228",49,"1Vne1A",2.228,"0","group4",3,2,95429
"15229",49,"1Vne1A",4.4299,"1","group4",3,3,95429
"15230",49,"1Vne1A",4.7149,"0","group4",3,3,95429
"15231",49,"1Vne1A",3.459,"0","group4",3,3,95429
"15232",49,"1Vne1A",2.6759,"0","group4",3,3,95429
"1009",50,"0V0A",2.1692,"0","group1",4,5,94931
"1010",50,"0V0A",4.9424,"1","group1",4,5,94931
"1011",50,"0V0A",2.8291,"1","group1",4,5,94931
"1012",50,"0V0A",1.2035,"1","group1",4,5,94931
"1013",50,"0V0A",1.7913,"0","group1",4,4,94931
"1014",50,"0V0A",2.8757,"1","group1",4,4,94931
"1015",50,"0V0A",3.6556,"0","group1",4,4,94931
"1016",50,"0V0A",1.8576,"1","group1",4,4,94931
"1017",50,"0V0A",5.7418,"0","group1",3,4,94931
"1018",50,"0V0A",3.2898,"0","group1",3,4,94931
"1019",50,"0V0A",1.8329,"0","group1",3,4,94931
"1020",50,"0V0A",3.5222,"0","group1",3,4,94931
"1021",50,"0V0A",2.8323,"1","group1",4,4,94931
"1022",50,"0V0A",2.5341,"0","group1",4,4,94931
"1023",50,"0V0A",1.8974,"1","group1",4,4,94931
"1024",50,"0V0A",0.8691,"1","group1",4,4,94931
"1025",50,"0V0A",4.9634,"1","group1",3,4,94931
"1026",50,"0V0A",1.8441,"1","group1",3,4,94931
"1027",50,"0V0A",12.4423050209504,"0","group1",3,4,94931
"1028",50,"0V0A",3.1428,"1","group1",3,4,94931
"1029",50,"0V0A",2.9755,"1","group1",4,3,94931
"1030",50,"0V0A",1.8677,"0","group1",4,3,94931
"1031",50,"0V0A",3.7288,"1","group1",4,3,94931
"1032",50,"0V0A",3.747,"0","group1",4,3,94931
"1033",50,"0V0A",3.8774,"0","group1",2,3,94931
"1034",50,"0V0A",1.7985,"1","group1",2,3,94931
"1035",50,"0V0A",1.2957,"0","group1",2,3,94931
"1036",50,"0V0A",2.5078,"1","group1",2,3,94931
"4565",50,"0V1A",12.069,"0","group1",4,5,94931
"4566",50,"0V1A",6.8377,"0","group1",4,5,94931
"4567",50,"0V1A",2.8637,"0","group1",4,5,94931
"4568",50,"0V1A",4.4721,"0","group1",4,5,94931
"4569",50,"0V1A",7.6691,"0","group1",4,4,94931
"4570",50,"0V1A",2.0596,"1","group1",4,4,94931
"4571",50,"0V1A",2.4719,"0","group1",4,4,94931
"4572",50,"0V1A",2.8448,"0","group1",4,4,94931
"4573",50,"0V1A",2.203,"1","group1",3,4,94931
"4574",50,"0V1A",1.8756,"0","group1",3,4,94931
"4575",50,"0V1A",7.1172,"1","group1",3,4,94931
"4576",50,"0V1A",1.4672,"1","group1",3,4,94931
"4577",50,"0V1A",1.3826,"0","group1",4,4,94931
"4578",50,"0V1A",3.4661,"0","group1",4,4,94931
"4579",50,"0V1A",9.641,"0","group1",4,4,94931
"4580",50,"0V1A",0.9732,"0","group1",4,4,94931
"4581",50,"0V1A",4.8482,"0","group1",3,4,94931
"4582",50,"0V1A",3.9683,"1","group1",3,4,94931
"4583",50,"0V1A",6.8084,"1","group1",3,4,94931
"4584",50,"0V1A",4.6559,"1","group1",3,4,94931
"4585",50,"0V1A",2.747,"0","group1",4,3,94931
"4586",50,"0V1A",4.7937,"0","group1",4,3,94931
"4587",50,"0V1A",12.4423050209504,"1","group1",4,3,94931
"4588",50,"0V1A",1.6393,"1","group1",4,3,94931
"4589",50,"0V1A",1.1367,"0","group1",2,3,94931
"4590",50,"0V1A",2.14,"0","group1",2,3,94931
"4591",50,"0V1A",6.2184,"1","group1",2,3,94931
"4592",50,"0V1A",3.6532,"1","group1",2,3,94931
"8121",50,"1V0A",5.8335,"1","group1",4,5,94931
"8122",50,"1V0A",2.251,"1","group1",4,5,94931
"8123",50,"1V0A",3.4798,"1","group1",4,5,94931
"8124",50,"1V0A",4.4631,"1","group1",4,5,94931
"8125",50,"1V0A",2.9382,"1","group1",4,4,94931
"8126",50,"1V0A",1.5175,"0","group1",4,4,94931
"8127",50,"1V0A",3.2134,"0","group1",4,4,94931
"8128",50,"1V0A",2.2497,"0","group1",4,4,94931
"8129",50,"1V0A",7.5518,"0","group1",3,4,94931
"8130",50,"1V0A",0.933,"1","group1",3,4,94931
"8131",50,"1V0A",3.3659,"1","group1",3,4,94931
"8132",50,"1V0A",1.392,"1","group1",3,4,94931
"8133",50,"1V0A",7.3174,"0","group1",4,4,94931
"8134",50,"1V0A",1.4846,"1","group1",4,4,94931
"8135",50,"1V0A",1.577,"0","group1",4,4,94931
"8136",50,"1V0A",2.2574,"0","group1",4,4,94931
"8137",50,"1V0A",4.1514,"1","group1",3,4,94931
"8138",50,"1V0A",10.717,"1","group1",3,4,94931
"8139",50,"1V0A",9.4354,"0","group1",3,4,94931
"8140",50,"1V0A",9.72,"1","group1",3,4,94931
"8141",50,"1V0A",2.1292,"0","group1",4,3,94931
"8142",50,"1V0A",3.7803,"0","group1",4,3,94931
"8143",50,"1V0A",4.289,"1","group1",4,3,94931
"8144",50,"1V0A",2.0298,"0","group1",4,3,94931
"8145",50,"1V0A",2.1515,"0","group1",2,3,94931
"8146",50,"1V0A",4.5323,"1","group1",2,3,94931
"8147",50,"1V0A",1.67,"1","group1",2,3,94931
"8148",50,"1V0A",3.8943,"0","group1",2,3,94931
"11677",50,"1V1A",4.6494,"1","group1",4,5,94931
"11678",50,"1V1A",6.8334,"0","group1",4,5,94931
"11679",50,"1V1A",1.8094,"1","group1",4,5,94931
"11680",50,"1V1A",1.8256,"1","group1",4,5,94931
"11681",50,"1V1A",8.1491,"0","group1",4,4,94931
"11682",50,"1V1A",3.7071,"1","group1",4,4,94931
"11683",50,"1V1A",3.5312,"0","group1",4,4,94931
"11684",50,"1V1A",1.5348,"0","group1",4,4,94931
"11685",50,"1V1A",2.8486,"1","group1",3,4,94931
"11686",50,"1V1A",1.6531,"1","group1",3,4,94931
"11687",50,"1V1A",3.3332,"1","group1",3,4,94931
"11688",50,"1V1A",0.9775,"1","group1",3,4,94931
"11689",50,"1V1A",3.452,"0","group1",4,4,94931
"11690",50,"1V1A",1.3397,"0","group1",4,4,94931
"11691",50,"1V1A",6.8484,"0","group1",4,4,94931
"11692",50,"1V1A",4.1783,"0","group1",4,4,94931
"11693",50,"1V1A",11.514,"0","group1",3,4,94931
"11694",50,"1V1A",12.4423050209504,"1","group1",3,4,94931
"11695",50,"1V1A",0.9084,"1","group1",3,4,94931
"11696",50,"1V1A",4.1466,"1","group1",3,4,94931
"11697",50,"1V1A",2.5439,"0","group1",4,3,94931
"11698",50,"1V1A",3.2349,"0","group1",4,3,94931
"11699",50,"1V1A",6.8515,"0","group1",4,3,94931
"11700",50,"1V1A",3.5153,"0","group1",4,3,94931
"11701",50,"1V1A",1.9564,"1","group1",2,3,94931
"11702",50,"1V1A",1.6945,"0","group1",2,3,94931
"11703",50,"1V1A",1.5222,"0","group1",2,3,94931
"11704",50,"1V1A",4.5211,"1","group1",2,3,94931
"15233",50,"1Vne1A",4.8987,"1","group1",4,5,94931
"15234",50,"1Vne1A",2.9587,"1","group1",4,5,94931
"15235",50,"1Vne1A",2.3837,"1","group1",4,5,94931
"15236",50,"1Vne1A",1.4911,"1","group1",4,5,94931
"15237",50,"1Vne1A",2.8689,"1","group1",4,4,94931
"15238",50,"1Vne1A",3.8091,"1","group1",4,4,94931
