,subj_idx,stim,rt,response,group,arousal,valence
12899,105,1V1A,1.9183,0,group3,4,2
12900,105,1V1A,1.3177,1,group3,4,2
12901,105,1V1A,1.8351,1,group3,4,1
12902,105,1V1A,1.0731,1,group3,4,1
12903,105,1V1A,0.9676,0,group3,4,1
12904,105,1V1A,0.8839,0,group3,4,1
12905,105,1V1A,1.9024,0,group3,3,2
12906,105,1V1A,1.9351,0,group3,3,2
12907,105,1V1A,1.9351,0,group3,3,2
12908,105,1V1A,1.101,0,group3,3,2
16437,105,1Vne1A,3.3032,0,group3,5,4
16438,105,1Vne1A,1.4348,0,group3,5,4
16439,105,1Vne1A,2.6192,0,group3,5,4
16440,105,1Vne1A,2.5691,0,group3,5,4
16441,105,1Vne1A,2.5691,0,group3,4,1
16442,105,1Vne1A,1.9686,1,group3,4,1
16443,105,1Vne1A,3.8542,0,group3,4,1
16444,105,1Vne1A,3.8204,1,group3,4,1
16445,105,1Vne1A,2.4363,0,group3,4,1
16446,105,1Vne1A,1.6015,0,group3,4,1
16447,105,1Vne1A,1.8351,0,group3,4,1
16448,105,1Vne1A,1.2345,0,group3,4,1
16449,105,1Vne1A,1.6015,0,group3,3,3
16450,105,1Vne1A,2.469,1,group3,3,3
16451,105,1Vne1A,1.7683,0,group3,3,3
16452,105,1Vne1A,2.0017,1,group3,3,3
16453,105,1Vne1A,2.2023,0,group3,4,2
16454,105,1Vne1A,3.1088,1,group3,4,2
16455,105,1Vne1A,2.1854,0,group3,4,2
16456,105,1Vne1A,1.6655,0,group3,4,2
16457,105,1Vne1A,1.4681,0,group3,4,1
16458,105,1Vne1A,1.0676,0,group3,4,1
16459,105,1Vne1A,1.6182,1,group3,4,1
16460,105,1Vne1A,1.158,1,group3,4,1
16461,105,1Vne1A,1.418,0,group3,3,2
16462,105,1Vne1A,1.4682,0,group3,3,2
16463,105,1Vne1A,1.8184,0,group3,3,2
16464,105,1Vne1A,1.4013,0,group3,3,2
2241,107,0V0A,7.6121,0,group2,4,5
2242,107,0V0A,5.5928,0,group2,4,5
2243,107,0V0A,2.0723,0,group2,4,5
2244,107,0V0A,2.6113,1,group2,4,5
2245,107,0V0A,3.2762,1,group2,4,5
2246,107,0V0A,4.8326,0,group2,4,5
2247,107,0V0A,5.6531,1,group2,4,5
2248,107,0V0A,5.1653,1,group2,4,5
2249,107,0V0A,7.1624,1,group2,4,4
2250,107,0V0A,8.7533,0,group2,4,4
2251,107,0V0A,4.368,0,group2,4,4
2252,107,0V0A,2.1036,1,group2,4,4
2253,107,0V0A,12.462,0,group2,4,4
2254,107,0V0A,11.694,1,group2,4,4
2255,107,0V0A,19.083,1,group2,4,4
2256,107,0V0A,2.091,1,group2,4,4
2257,107,0V0A,8.0132,0,group2,4,4
2258,107,0V0A,7.0598,1,group2,4,4
2259,107,0V0A,3.7796,1,group2,4,4
2260,107,0V0A,5.4801,0,group2,4,4
2261,107,0V0A,18.294,0,group2,3,4
2262,107,0V0A,3.6106,1,group2,3,4
2263,107,0V0A,4.4365,1,group2,3,4
2264,107,0V0A,4.9067,0,group2,3,4
2265,107,0V0A,9.9107,0,group2,4,4
2266,107,0V0A,2.0769,0,group2,4,4
2267,107,0V0A,2.1809,0,group2,4,4
2268,107,0V0A,2.6818,1,group2,4,4
5797,107,0V1A,3.6094,1,group2,4,5
5798,107,0V1A,17.181,0,group2,4,5
5799,107,0V1A,2.3349,0,group2,4,5
5800,107,0V1A,2.7034,1,group2,4,5
5801,107,0V1A,3.5849,1,group2,4,5
5802,107,0V1A,10.478,1,group2,4,5
5803,107,0V1A,4.2921,1,group2,4,5
5804,107,0V1A,4.1696,1,group2,4,5
5805,107,0V1A,2.305,1,group2,4,4
5806,107,0V1A,5.2835,1,group2,4,4
5807,107,0V1A,2.5186,1,group2,4,4
5808,107,0V1A,4.8227,0,group2,4,4
5809,107,0V1A,3.3631,0,group2,4,4
5810,107,0V1A,8.7121,1,group2,4,4
5811,107,0V1A,2.1248,1,group2,4,4
5812,107,0V1A,4.8192,0,group2,4,4
5813,107,0V1A,3.3202,1,group2,4,4
5814,107,0V1A,2.1188,1,group2,4,4
5815,107,0V1A,2.8322,1,group2,4,4
5816,107,0V1A,3.3816,0,group2,4,4
5817,107,0V1A,23.86354,1,group2,3,4
5818,107,0V1A,8.1284,0,group2,3,4
5819,107,0V1A,16.311,0,group2,3,4
5820,107,0V1A,23.86354,1,group2,3,4
5821,107,0V1A,2.579,0,group2,4,4
5822,107,0V1A,12.29,0,group2,4,4
5823,107,0V1A,6.9792,1,group2,4,4
5824,107,0V1A,6.2094,0,group2,4,4
9353,107,1V0A,5.6102,0,group2,4,5
9354,107,1V0A,2.2393,0,group2,4,5
9355,107,1V0A,6.8916,0,group2,4,5
9356,107,1V0A,2.6338,0,group2,4,5
9357,107,1V0A,8.8998,0,group2,4,5
9358,107,1V0A,2.739,1,group2,4,5
9359,107,1V0A,3.8189,1,group2,4,5
9360,107,1V0A,2.401,1,group2,4,5
9361,107,1V0A,6.9764,0,group2,4,4
9362,107,1V0A,4.7882,1,group2,4,4
9363,107,1V0A,3.573,0,group2,4,4
9364,107,1V0A,3.0497,0,group2,4,4
9365,107,1V0A,8.616,0,group2,4,4
9366,107,1V0A,4.3962,0,group2,4,4
9367,107,1V0A,4.0763,1,group2,4,4
9368,107,1V0A,2.2251,0,group2,4,4
9369,107,1V0A,16.87,1,group2,4,4
9370,107,1V0A,4.1749,0,group2,4,4
9371,107,1V0A,3.7639,1,group2,4,4
9372,107,1V0A,2.5247,0,group2,4,4
9373,107,1V0A,11.156,0,group2,3,4
9374,107,1V0A,23.86354,0,group2,3,4
9375,107,1V0A,23.86354,0,group2,3,4
9376,107,1V0A,23.86354,0,group2,3,4
9377,107,1V0A,2.3598,1,group2,4,4
9378,107,1V0A,2.5496,1,group2,4,4
9379,107,1V0A,6.7352,1,group2,4,4
9380,107,1V0A,1.902,1,group2,4,4
12909,107,1V1A,2.4056,0,group2,4,5
12910,107,1V1A,5.7862,1,group2,4,5
12911,107,1V1A,1.9724,0,group2,4,5
12912,107,1V1A,7.3628,0,group2,4,5
12913,107,1V1A,11.002,0,group2,4,5
12914,107,1V1A,2.9454,1,group2,4,5
12915,107,1V1A,6.7549,1,group2,4,5
12916,107,1V1A,4.0957,1,group2,4,5
12917,107,1V1A,9.8904,0,group2,4,4
12918,107,1V1A,3.7739,1,group2,4,4
12919,107,1V1A,3.4495,1,group2,4,4
12920,107,1V1A,3.4934,0,group2,4,4
12921,107,1V1A,18.142,0,group2,4,4
12922,107,1V1A,4.9305,0,group2,4,4
12923,107,1V1A,2.5585,0,group2,4,4
12924,107,1V1A,2.0553,1,group2,4,4
12925,107,1V1A,2.3951,1,group2,4,4
12926,107,1V1A,8.7493,1,group2,4,4
12927,107,1V1A,5.0398,1,group2,4,4
12928,107,1V1A,2.2395,1,group2,4,4
12929,107,1V1A,7.8998,1,group2,3,4
12930,107,1V1A,23.345,1,group2,3,4
12931,107,1V1A,3.4287,0,group2,3,4
12932,107,1V1A,12.777,1,group2,3,4
12933,107,1V1A,6.4243,0,group2,4,4
12934,107,1V1A,5.8045,1,group2,4,4
12935,107,1V1A,2.7608,1,group2,4,4
12936,107,1V1A,2.4261,0,group2,4,4
16465,107,1Vne1A,2.6812,0,group2,4,5
16466,107,1Vne1A,2.9077,0,group2,4,5
16467,107,1Vne1A,23.86354,1,group2,4,5
16468,107,1Vne1A,2.5838,0,group2,4,5
16469,107,1Vne1A,6.3132,0,group2,4,5
16470,107,1Vne1A,8.3512,1,group2,4,5
16471,107,1Vne1A,2.2044,0,group2,4,5
16472,107,1Vne1A,5.4325,0,group2,4,5
16473,107,1Vne1A,14.545,0,group2,4,4
16474,107,1Vne1A,6.2302,0,group2,4,4
16475,107,1Vne1A,3.4515,1,group2,4,4
16476,107,1Vne1A,2.5907,1,group2,4,4
16477,107,1Vne1A,2.1606,1,group2,4,4
16478,107,1Vne1A,4.2841,1,group2,4,4
16479,107,1Vne1A,2.1713,0,group2,4,4
16480,107,1Vne1A,2.8202,0,group2,4,4
16481,107,1Vne1A,2.4913,0,group2,4,4
16482,107,1Vne1A,2.0753,0,group2,4,4
16483,107,1Vne1A,2.361,0,group2,4,4
16484,107,1Vne1A,8.1861,0,group2,4,4
16485,107,1Vne1A,7.2618,0,group2,3,4
16486,107,1Vne1A,18.087,0,group2,3,4
16487,107,1Vne1A,4.2871,0,group2,3,4
16488,107,1Vne1A,23.86354,0,group2,3,4
16489,107,1Vne1A,6.9137,1,group2,4,4
16490,107,1Vne1A,3.0487,1,group2,4,4
16491,107,1Vne1A,8.8676,0,group2,4,4
16492,107,1Vne1A,4.882,0,group2,4,4
2269,110,0V0A,3.7361,1,group1,4,4
2270,110,0V0A,7.0096,1,group1,4,4
2271,110,0V0A,5.3467,0,group1,4,4
2272,110,0V0A,3.8183,1,group1,4,4
2273,110,0V0A,5.4196,0,group1,4,4
2274,110,0V0A,2.8229,1,group1,4,4
2275,110,0V0A,3.7197,0,group1,4,4
2276,110,0V0A,8.9435,1,group1,4,4
2277,110,0V0A,4.0173,0,group1,4,3
2278,110,0V0A,4.6711,0,group1,4,3
2279,110,0V0A,4.0736,1,group1,4,3
2280,110,0V0A,9.877,1,group1,4,3
2281,110,0V0A,1.9821,1,group1,4,4
2282,110,0V0A,4.891,0,group1,4,4
2283,110,0V0A,3.071,0,group1,4,4
2284,110,0V0A,6.3402,1,group1,4,4
2285,110,0V0A,4.8204,0,group1,3,4
2286,110,0V0A,6.526,0,group1,3,4
2287,110,0V0A,2.3343,0,group1,3,4
2288,110,0V0A,4.1996,1,group1,3,4
2289,110,0V0A,2.4546,1,group1,4,4
2290,110,0V0A,1.9502,1,group1,4,4
2291,110,0V0A,7.0673,0,group1,4,4
2292,110,0V0A,7.206,0,group1,4,4
2293,110,0V0A,4.6551,1,group1,4,4
2294,110,0V0A,3.5869,1,group1,4,4
2295,110,0V0A,1.818,1,group1,4,4
2296,110,0V0A,2.9062,1,group1,4,4
5825,110,0V1A,4.7357,1,group1,4,4
5826,110,0V1A,7.9336,0,group1,4,4
5827,110,0V1A,3.669,0,group1,4,4
5828,110,0V1A,2.2531,1,group1,4,4
5829,110,0V1A,3.4201,0,group1,4,4
5830,110,0V1A,3.9415,1,group1,4,4
5831,110,0V1A,10.525,1,group1,4,4
5832,110,0V1A,4.3554,0,group1,4,4
5833,110,0V1A,11.56899,1,group1,4,3
5834,110,0V1A,5.1471,0,group1,4,3
5835,110,0V1A,5.9909,1,group1,4,3
5836,110,0V1A,4.4894,1,group1,4,3
5837,110,0V1A,3.1683,1,group1,4,4
5838,110,0V1A,4.6352,0,group1,4,4
5839,110,0V1A,3.2001,1,group1,4,4
5840,110,0V1A,3.6695,0,group1,4,4
5841,110,0V1A,5.4383,0,group1,3,4
5842,110,0V1A,11.56899,0,group1,3,4
5843,110,0V1A,5.34,1,group1,3,4
5844,110,0V1A,6.5607,1,group1,3,4
5845,110,0V1A,7.2591,0,group1,4,4
5846,110,0V1A,7.0733,0,group1,4,4
5847,110,0V1A,3.3215,0,group1,4,4
5848,110,0V1A,2.8223,1,group1,4,4
5849,110,0V1A,9.3215,1,group1,4,4
5850,110,0V1A,4.7165,0,group1,4,4
5851,110,0V1A,2.0547,1,group1,4,4
5852,110,0V1A,2.6004,0,group1,4,4
9381,110,1V0A,4.2868,1,group1,4,4
9382,110,1V0A,3.3234,0,group1,4,4
9383,110,1V0A,6.7585,1,group1,4,4
9384,110,1V0A,1.7839,0,group1,4,4
9385,110,1V0A,7.8716,1,group1,4,4
9386,110,1V0A,5.336,1,group1,4,4
9387,110,1V0A,2.2905,1,group1,4,4
9388,110,1V0A,6.8584,0,group1,4,4
9389,110,1V0A,5.5578,1,group1,4,3
9390,110,1V0A,6.5602,1,group1,4,3
9391,110,1V0A,4.0228,1,group1,4,3
9392,110,1V0A,3.289,1,group1,4,3
9393,110,1V0A,3.6168,1,group1,4,4
9394,110,1V0A,5.274,1,group1,4,4
9395,110,1V0A,2.725,0,group1,4,4
9396,110,1V0A,5.7901,1,group1,4,4
9397,110,1V0A,4.0524,1,group1,3,4
9398,110,1V0A,6.9571,1,group1,3,4
9399,110,1V0A,2.7761,1,group1,3,4
9400,110,1V0A,1.7047,1,group1,3,4
9401,110,1V0A,6.1241,0,group1,4,4
9402,110,1V0A,7.3937,0,group1,4,4
9403,110,1V0A,5.305,1,group1,4,4
9404,110,1V0A,3.2412,0,group1,4,4
9405,110,1V0A,3.2731,1,group1,4,4
9406,110,1V0A,3.4855,0,group1,4,4
9407,110,1V0A,2.9223,1,group1,4,4
9408,110,1V0A,4.7402,0,group1,4,4
12937,110,1V1A,9.848,0,group1,4,4
12938,110,1V1A,2.4044,1,group1,4,4
12939,110,1V1A,2.5822,1,group1,4,4
12940,110,1V1A,1.8939,1,group1,4,4
12941,110,1V1A,3.1374,1,group1,4,4
12942,110,1V1A,5.0237,0,group1,4,4
12943,110,1V1A,5.2746,0,group1,4,4
12944,110,1V1A,5.9186,1,group1,4,4
12945,110,1V1A,2.0879,1,group1,4,3
12946,110,1V1A,2.2329,1,group1,4,3
12947,110,1V1A,3.259,1,group1,4,3
12948,110,1V1A,2.8874,1,group1,4,3
12949,110,1V1A,6.6992,0,group1,4,4
12950,110,1V1A,3.0587,1,group1,4,4
12951,110,1V1A,3.5686,1,group1,4,4
12952,110,1V1A,1.8411,1,group1,4,4
12953,110,1V1A,2.6872,1,group1,3,4
12954,110,1V1A,4.2057,1,group1,3,4
12955,110,1V1A,2.4731,1,group1,3,4
12956,110,1V1A,4.0399,0,group1,3,4
12957,110,1V1A,2.7732,0,group1,4,4
12958,110,1V1A,2.504,1,group1,4,4
12959,110,1V1A,3.0259,0,group1,4,4
12960,110,1V1A,2.9232,1,group1,4,4
12961,110,1V1A,5.5527,1,group1,4,4
12962,110,1V1A,2.6375,0,group1,4,4
12963,110,1V1A,3.1704,1,group1,4,4
12964,110,1V1A,3.0213,0,group1,4,4
16493,110,1Vne1A,5.4898,1,group1,4,4
16494,110,1Vne1A,4.1917,0,group1,4,4
16495,110,1Vne1A,3.5878,0,group1,4,4
16496,110,1Vne1A,2.2403,0,group1,4,4
16497,110,1Vne1A,8.3681,0,group1,4,4
16498,110,1Vne1A,8.5592,1,group1,4,4
16499,110,1Vne1A,8.377,1,group1,4,4
16500,110,1Vne1A,5.4851,0,group1,4,4
16501,110,1Vne1A,4.1735,1,group1,4,3
16502,110,1Vne1A,9.9945,0,group1,4,3
16503,110,1Vne1A,1.8244,1,group1,4,3
16504,110,1Vne1A,4.2385,1,group1,4,3
16505,110,1Vne1A,2.5195,1,group1,4,4
16506,110,1Vne1A,11.005,0,group1,4,4
16507,110,1Vne1A,4.8727,0,group1,4,4
16508,110,1Vne1A,2.5569,1,group1,4,4
16509,110,1Vne1A,4.9695,1,group1,3,4
16510,110,1Vne1A,6.432,0,group1,3,4
16511,110,1Vne1A,3.1693,1,group1,3,4
16512,110,1Vne1A,3.6742,1,group1,3,4
16513,110,1Vne1A,6.4552,0,group1,4,4
16514,110,1Vne1A,10.522,0,group1,4,4
16515,110,1Vne1A,6.5553,0,group1,4,4
16516,110,1Vne1A,5.8579,0,group1,4,4
16517,110,1Vne1A,2.1854,1,group1,4,4
16518,110,1Vne1A,2.9563,1,group1,4,4
16519,110,1Vne1A,2.0546,1,group1,4,4
16520,110,1Vne1A,2.5209,1,group1,4,4
2297,111,0V0A,2.5304,0,group3,5,2
2298,111,0V0A,3.3039,1,group3,5,2
2299,111,0V0A,2.2322,0,group3,5,2
2300,111,0V0A,3.6665,1,group3,5,2
2301,111,0V0A,5.2665,0,group3,4,2
2302,111,0V0A,4.1193,1,group3,4,2
2303,111,0V0A,1.4113,1,group3,4,2
2304,111,0V0A,7.6487,1,group3,4,2
2305,111,0V0A,1.9958,1,group3,4,2
2306,111,0V0A,2.6005,0,group3,4,2
2307,111,0V0A,4.963,0,group3,4,2
2308,111,0V0A,1.9523,1,group3,4,2
2309,111,0V0A,1.6835,0,group3,5,1
2310,111,0V0A,3.0507,1,group3,5,1
2311,111,0V0A,2.8258,0,group3,5,1
2312,111,0V0A,1.095,0,group3,5,1
2313,111,0V0A,1.5944,1,group3,4,3
2314,111,0V0A,1.2599,1,group3,4,3
2315,111,0V0A,1.5684,0,group3,4,3
2316,111,0V0A,1.7176,1,group3,4,3
2317,111,0V0A,2.3161,0,group3,4,3
2318,111,0V0A,3.563,1,group3,4,3
2319,111,0V0A,2.7658,0,group3,4,3
2320,111,0V0A,1.0106,0,group3,4,3
2321,111,0V0A,1.1885,1,group3,3,3
2322,111,0V0A,2.341,0,group3,3,3
2323,111,0V0A,1.823,0,group3,3,3
2324,111,0V0A,5.6016,1,group3,3,3
5853,111,0V1A,3.2009,0,group3,5,2
5854,111,0V1A,4.8484,1,group3,5,2
5855,111,0V1A,4.1445,0,group3,5,2
5856,111,0V1A,2.0625,1,group3,5,2
5857,111,0V1A,1.7623,1,group3,4,2
5858,111,0V1A,2.0734,1,group3,4,2
5859,111,0V1A,5.6478,1,group3,4,2
5860,111,0V1A,1.779,1,group3,4,2
5861,111,0V1A,6.445,1,group3,4,2
5862,111,0V1A,1.8447,0,group3,4,2
5863,111,0V1A,2.3283,1,group3,4,2
5864,111,0V1A,2.511,0,group3,4,2
5865,111,0V1A,7.1058,0,group3,5,1
5866,111,0V1A,1.3838,0,group3,5,1
5867,111,0V1A,2.086,1,group3,5,1
5868,111,0V1A,1.2934,0,group3,5,1
5869,111,0V1A,3.7423,1,group3,4,3
5870,111,0V1A,2.8881,0,group3,4,3
5871,111,0V1A,1.6903,1,group3,4,3
5872,111,0V1A,1.4223,1,group3,4,3
5873,111,0V1A,3.6545,1,group3,4,3
5874,111,0V1A,3.1126,1,group3,4,3
5875,111,0V1A,1.7997,0,group3,4,3
5876,111,0V1A,3.7031,0,group3,4,3
5877,111,0V1A,2.58,0,group3,3,3
5878,111,0V1A,2.2097,1,group3,3,3
5879,111,0V1A,3.6319,1,group3,3,3
5880,111,0V1A,0.8932,0,group3,3,3
9409,111,1V0A,3.1209,0,group3,5,2
9410,111,1V0A,2.4081,0,group3,5,2
9411,111,1V0A,1.7877,0,group3,5,2
9412,111,1V0A,2.2024,0,group3,5,2
9413,111,1V0A,4.6365,0,group3,4,2
9414,111,1V0A,2.0164,0,group3,4,2
9415,111,1V0A,1.4032,0,group3,4,2
9416,111,1V0A,7.2416,1,group3,4,2
9417,111,1V0A,2.2108,0,group3,4,2
9418,111,1V0A,7.4248,0,group3,4,2
9419,111,1V0A,2.0882,0,group3,4,2
9420,111,1V0A,2.0246,0,group3,4,2
9421,111,1V0A,1.5083,0,group3,5,1
9422,111,1V0A,6.5584,0,group3,5,1
9423,111,1V0A,2.9708,0,group3,5,1
9424,111,1V0A,1.106,0,group3,5,1
9425,111,1V0A,2.4229,0,group3,4,3
9426,111,1V0A,5.3591,0,group3,4,3
9427,111,1V0A,1.8288,0,group3,4,3
9428,111,1V0A,2.35,0,group3,4,3
9429,111,1V0A,1.2363,0,group3,4,3
9430,111,1V0A,1.1478,0,group3,4,3
9431,111,1V0A,2.5429,0,group3,4,3
9432,111,1V0A,3.4963,0,group3,4,3
9433,111,1V0A,1.0752,0,group3,3,3
9434,111,1V0A,2.3585,0,group3,3,3
9435,111,1V0A,0.9761,0,group3,3,3
9436,111,1V0A,2.6847,0,group3,3,3
12965,111,1V1A,3.9354,0,group3,5,2
12966,111,1V1A,1.7236,0,group3,5,2
12967,111,1V1A,1.3389,0,group3,5,2
12968,111,1V1A,6.3459,0,group3,5,2
12969,111,1V1A,2.8943,0,group3,4,2
12970,111,1V1A,7.786115,0,group3,4,2
12971,111,1V1A,2.1993,0,group3,4,2
12972,111,1V1A,2.8644,1,group3,4,2
12973,111,1V1A,4.0037,0,group3,4,2
12974,111,1V1A,1.7758,0,group3,4,2
12975,111,1V1A,5.0309,0,group3,4,2
12976,111,1V1A,4.4936,0,group3,4,2
12977,111,1V1A,1.9126,0,group3,5,1
12978,111,1V1A,1.3383,0,group3,5,1
12979,111,1V1A,1.234,0,group3,5,1
12980,111,1V1A,1.2428,0,group3,5,1
12981,111,1V1A,1.8944,1,group3,4,3
12982,111,1V1A,4.3969,0,group3,4,3
12983,111,1V1A,2.2254,0,group3,4,3
12984,111,1V1A,2.5521,0,group3,4,3
12985,111,1V1A,2.3072,0,group3,4,3
12986,111,1V1A,2.5554,1,group3,4,3
12987,111,1V1A,3.1605,0,group3,4,3
12988,111,1V1A,0.8289,0,group3,4,3
12989,111,1V1A,1.8649,0,group3,3,3
12990,111,1V1A,3.0951,0,group3,3,3
12991,111,1V1A,0.9479,0,group3,3,3
12992,111,1V1A,2.0238,0,group3,3,3
16521,111,1Vne1A,2.347,0,group3,5,2
16522,111,1Vne1A,1.8221,0,group3,5,2
16523,111,1Vne1A,1.9524,0,group3,5,2
16524,111,1Vne1A,3.0244,0,group3,5,2
16525,111,1Vne1A,3.7709,0,group3,4,2
16526,111,1Vne1A,2.1427,0,group3,4,2
16527,111,1Vne1A,1.701,0,group3,4,2
16528,111,1Vne1A,5.6703,0,group3,4,2
16529,111,1Vne1A,6.1242,1,group3,4,2
16530,111,1Vne1A,3.0309,0,group3,4,2
16531,111,1Vne1A,7.786115,1,group3,4,2
16532,111,1Vne1A,3.7997,0,group3,4,2
16533,111,1Vne1A,1.3453,0,group3,5,1
16534,111,1Vne1A,2.123,0,group3,5,1
16535,111,1Vne1A,2.3106,0,group3,5,1
16536,111,1Vne1A,1.9383,1,group3,5,1
16537,111,1Vne1A,1.4796,0,group3,4,3
16538,111,1Vne1A,4.5357,0,group3,4,3
16539,111,1Vne1A,6.5624,1,group3,4,3
16540,111,1Vne1A,2.232,0,group3,4,3
16541,111,1Vne1A,2.3136,0,group3,4,3
16542,111,1Vne1A,1.2354,0,group3,4,3
16543,111,1Vne1A,1.742,0,group3,4,3
16544,111,1Vne1A,2.9604,1,group3,4,3
16545,111,1Vne1A,2.9964,0,group3,3,3
16546,111,1Vne1A,4.0309,0,group3,3,3
16547,111,1Vne1A,2.3464,0,group3,3,3
16548,111,1Vne1A,1.7586,0,group3,3,3
2325,112,0V0A,7.623,1,group4,4,2
2326,112,0V0A,6.1269,0,group4,4,2
2327,112,0V0A,0.3679,0,group4,4,2
2328,112,0V0A,0.5729,0,group4,4,2
2329,112,0V0A,2.5619,1,group4,2,3
2330,112,0V0A,2.331,0,group4,2,3
2331,112,0V0A,0.8139,0,group4,2,3
2332,112,0V0A,0.71,0,group4,2,3
2333,112,0V0A,0.917,1,group4,2,2
2334,112,0V0A,0.394,0,group4,2,2
2335,112,0V0A,0.583,0,group4,2,2
2336,112,0V0A,1.394,0,group4,2,2
2337,112,0V0A,2.0129,0,group4,3,3
2338,112,0V0A,5.948,1,group4,3,3
2339,112,0V0A,6.5949,1,group4,3,3
2340,112,0V0A,6.8759,1,group4,3,3
2341,112,0V0A,3.9769,1,group4,3,3
2342,112,0V0A,10.61587,1,group4,3,3
2343,112,0V0A,1.644,1,group4,3,3
2344,112,0V0A,0.4679,0,group4,3,3
2345,112,0V0A,8.063,1,group4,3,3
2346,112,0V0A,10.61587,1,group4,3,3
2347,112,0V0A,3.813,1,group4,3,3
2348,112,0V0A,0.9789,0,group4,3,3
2349,112,0V0A,0.363,1,group4,3,3
2350,112,0V0A,0.6129,0,group4,3,3
2351,112,0V0A,0.427,0,group4,3,3
2352,112,0V0A,0.3289,0,group4,3,3
5881,112,0V1A,2.576,1,group4,4,2
5882,112,0V1A,2.4439,1,group4,4,2
5883,112,0V1A,4.2319,1,group4,4,2
5884,112,0V1A,1.33,1,group4,4,2
5885,112,0V1A,3.394,1,group4,2,3
5886,112,0V1A,1.7469,0,group4,2,3
5887,112,0V1A,1.394,1,group4,2,3
5888,112,0V1A,0.6109,1,group4,2,3
5889,112,0V1A,2.1449,1,group4,2,2
5890,112,0V1A,0.429,1,group4,2,2
5891,112,0V1A,0.3289,0,group4,2,2
5892,112,0V1A,0.5499,0,group4,2,2
5893,112,0V1A,0.96,0,group4,3,3
5894,112,0V1A,3.764,1,group4,3,3
5895,112,0V1A,0.316,1,group4,3,3
5896,112,0V1A,2.8759,0,group4,3,3
5897,112,0V1A,6.963,1,group4,3,3
5898,112,0V1A,7.0279,1,group4,3,3
5899,112,0V1A,2.614,0,group4,3,3
5900,112,0V1A,0.6469,0,group4,3,3
5901,112,0V1A,0.8279,1,group4,3,3
5902,112,0V1A,0.459,1,group4,3,3
5903,112,0V1A,1.0929,1,group4,3,3
5904,112,0V1A,1.882,1,group4,3,3
5905,112,0V1A,0.297,0,group4,3,3
5906,112,0V1A,0.295,0,group4,3,3
5907,112,0V1A,0.2609,0,group4,3,3
5908,112,0V1A,0.3659,1,group4,3,3
9437,112,1V0A,0.7269,0,group4,4,2
9438,112,1V0A,0.541,1,group4,4,2
9439,112,1V0A,0.43,1,group4,4,2
9440,112,1V0A,0.375,1,group4,4,2
9441,112,1V0A,0.614,1,group4,2,3
9442,112,1V0A,0.3439,1,group4,2,3
9443,112,1V0A,2.0649,0,group4,2,3
9444,112,1V0A,0.527,1,group4,2,3
9445,112,1V0A,0.494,1,group4,2,2
9446,112,1V0A,0.43,0,group4,2,2
9447,112,1V0A,0.481,1,group4,2,2
9448,112,1V0A,0.4949,1,group4,2,2
9449,112,1V0A,1.5439,0,group4,3,3
9450,112,1V0A,2.8779,0,group4,3,3
9451,112,1V0A,2.8769,1,group4,3,3
9452,112,1V0A,2.2119,1,group4,3,3
9453,112,1V0A,10.61587,1,group4,3,3
9454,112,1V0A,5.613,1,group4,3,3
9455,112,1V0A,7.0349,1,group4,3,3
9456,112,1V0A,0.712,0,group4,3,3
9457,112,1V0A,0.528,1,group4,3,3
9458,112,1V0A,0.4789,1,group4,3,3
9459,112,1V0A,0.7319,0,group4,3,3
9460,112,1V0A,1.001,1,group4,3,3
9461,112,1V0A,0.25,0,group4,3,3
9462,112,1V0A,0.3119,1,group4,3,3
9463,112,1V0A,0.3649,0,group4,3,3
9464,112,1V0A,0.2919,1,group4,3,3
12993,112,1V1A,6.609,0,group4,4,2
12994,112,1V1A,2.79,0,group4,4,2
12995,112,1V1A,2.893,0,group4,4,2
12996,112,1V1A,0.442,1,group4,4,2
12997,112,1V1A,0.296,0,group4,2,3
12998,112,1V1A,7.2129,0,group4,2,3
12999,112,1V1A,0.5089,1,group4,2,3
13000,112,1V1A,0.9809,1,group4,2,3
13001,112,1V1A,0.4469,1,group4,2,2
13002,112,1V1A,1.63,1,group4,2,2
13003,112,1V1A,0.834,1,group4,2,2
13004,112,1V1A,0.4279,1,group4,2,2
13005,112,1V1A,1.2129,0,group4,3,3
13006,112,1V1A,10.61587,1,group4,3,3
13007,112,1V1A,1.3609,0,group4,3,3
13008,112,1V1A,6.3269,1,group4,3,3
13009,112,1V1A,10.025,0,group4,3,3
13010,112,1V1A,0.731,1,group4,3,3
13011,112,1V1A,0.5999,1,group4,3,3
13012,112,1V1A,5.5299,1,group4,3,3
13013,112,1V1A,1.758,0,group4,3,3
13014,112,1V1A,2.135,1,group4,3,3
13015,112,1V1A,1.3449,0,group4,3,3
13016,112,1V1A,1.43,1,group4,3,3
13017,112,1V1A,2.695,0,group4,3,3
13018,112,1V1A,0.494,1,group4,3,3
13019,112,1V1A,0.346,1,group4,3,3
13020,112,1V1A,0.345,1,group4,3,3
16549,112,1Vne1A,10.61587,0,group4,4,2
16550,112,1Vne1A,0.9949,1,group4,4,2
16551,112,1Vne1A,0.8889,0,group4,4,2
16552,112,1Vne1A,0.412,1,group4,4,2
16553,112,1Vne1A,4.576,0,group4,2,3
16554,112,1Vne1A,7.133,1,group4,2,3
16555,112,1Vne1A,0.484,1,group4,2,3
